,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero,IsMinimal
117,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,8,7.9981141339521855,28896,11,4,9,1.0,0.047,False,True,True
118,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,9,8.680250881938264,28896,11,4,9,1.0,0.047,False,True,True
119,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_1,501,456,10,7.677093622973189,28896,11,4,9,1.0,0.047,False,True,True
120,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,1,6.660518642980605,26796,11,5,9,1.0,0.053,False,True,True
121,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,2,6.633605155861005,26796,11,5,9,1.0,0.053,False,True,True
122,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,3,6.642946657026187,26796,11,5,9,1.0,0.053,False,True,True
123,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,4,6.3985375391785055,26796,11,5,9,1.0,0.053,False,True,True
124,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,5,7.50380109786056,26796,11,5,9,1.0,0.053,False,True,True
125,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,6,6.744398026959971,26796,11,5,9,1.0,0.053,False,True,True
126,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,7,6.770643102936447,26796,11,5,9,1.0,0.053,False,True,True
127,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,8,6.588391598081216,26796,11,5,9,1.0,0.053,False,True,True
128,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,9,6.46270962106064,26796,11,5,9,1.0,0.053,False,True,True
129,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_2,501,425,10,6.349219054915011,26796,11,5,9,1.0,0.053,False,True,True
130,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,1,6.464120815042406,26880,9,4,7,1.0,0.051,False,True,True
131,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,2,6.346068063052371,26880,9,4,7,1.0,0.051,False,True,True
132,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,3,6.1064829411916435,26880,9,4,7,1.0,0.051,False,True,True
133,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,4,6.221087953075767,26880,9,4,7,1.0,0.051,False,True,True
134,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,5,7.327608806081116,26880,9,4,7,1.0,0.051,False,True,True
135,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,6,6.461515181930736,26880,9,4,7,1.0,0.051,False,True,True
136,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,7,6.4029526670929044,26880,9,4,7,1.0,0.051,False,True,True
137,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,8,6.19119523698464,26880,9,4,7,1.0,0.051,False,True,True
138,QuantNaryTreeLearner_Omit_Zero_Transitions_exact_teacher,random_PDFA_nominal_size_0_92_3,501,430,9,6.1695943779777735,26880,9,4,7,1.0,0.051,False,True,True
