,Algorithm,Instance,Number of States,Extracted Number of States,RunNumber,Time(s),LastTokenQuery,EquivalenceQuery,Tree Depth,Inner Nodes,Accuracy_in_target,Accuracy_anywhere,IsEquivalentExact,IsEquivalentOmitZero
130,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,1,43.08520920000001,1605,52,3,5,1.0,0.175,False,True
131,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,2,43.480577399999675,1605,52,3,5,1.0,0.175,False,True
132,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,3,44.41345820000015,1605,52,3,5,1.0,0.175,False,True
133,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,4,44.109098299999914,1605,52,3,5,1.0,0.175,False,True
134,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,5,43.74586640000007,1605,52,3,5,1.0,0.175,False,True
135,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,6,43.04676479999989,1605,52,3,5,1.0,0.175,False,True
136,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,7,43.44184489999998,1605,52,3,5,1.0,0.175,False,True
137,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,8,44.67591360000006,1605,52,3,5,1.0,0.175,False,True
138,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,9,43.05086150000034,1605,52,3,5,1.0,0.175,False,True
139,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - bd9092d46eab4d55a46743b757bc90d2,205,176,10,41.88669400000026,1605,52,3,5,1.0,0.175,False,True
140,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,1,35.11707969999998,1617,44,3,5,1.0,0.316,False,True
141,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,2,35.666901099999905,1617,44,3,5,1.0,0.316,False,True
142,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,3,38.346928599999956,1617,44,3,5,1.0,0.316,False,True
143,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,4,36.08680409999988,1617,44,3,5,1.0,0.316,False,True
144,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,5,36.60305890000018,1617,44,3,5,1.0,0.316,False,True
145,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,6,36.02479210000001,1617,44,3,5,1.0,0.316,False,True
146,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,7,36.249049399999876,1617,44,3,5,1.0,0.316,False,True
147,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,8,35.43357149999974,1617,44,3,5,1.0,0.316,False,True
148,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,9,35.849581299999954,1617,44,3,5,1.0,0.316,False,True
149,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - 1e4abda20b91469f9bc5f1e18ac971ea,206,183,10,34.9885890999999,1617,44,3,5,1.0,0.316,False,True
150,QuantNaryTreeLearner_Teacher_Filter_exact,PDFA - b0c1dd45386e4583842f14cce3adb096,191,165,1,34.69925199999989,1491,47,3,5,1.0,0.301,False,True
